"","Country","Year","hog_ideology","leader_ideology","match_hog_leader","democracy","region","AMA.exchange.rate","IMF.based.exchange.rate","Population","Currency","Per.capita.GNI","X.Agriculture..hunting..forestry..fishing..ISIC.A.B..","Changes.in.inventories","Construction..ISIC.F.","Exports.of.goods.and.services","Final.consumption.expenditure","General.government.final.consumption.expenditure","Gross.capital.formation","Gross.fixed.capital.formation..including.Acquisitions.less.disposals.of.valuables.","Household.consumption.expenditure..including.Non.profit.institutions.serving.households.","Imports.of.goods.and.services","Manufacturing..ISIC.D.","X.Mining..Manufacturing..Utilities..ISIC.C.E..","Other.Activities..ISIC.J.P.","Total.Value.Added","X.Transport..storage.and.communication..ISIC.I..","X.Wholesale..retail.trade..restaurants.and.hotels..ISIC.G.H..","Gross.National.Income.GNI..in.USD","Gross.Domestic.Product..GDP.","Military expenditure (% of GDP)"
"145","Argentina",2010,"leftist","leftist","yes","yes","Latin America and Caribbean",3.896295154,3.896295154,41100123," Argentine Peso ",10023,30417797999,4538114802,18599993245,80750377757,3.39e+11,64671351455,75511876947,70973762144,2.74e+11,68396599652,67576340411,89125513682,1.33e+11,3.58e+11,25481299843,61136869866,4.12e+11,4.26e+11,0.814878118
"146","Argentina",2011,"leftist","leftist","yes","yes","Latin America and Caribbean",4.110139576,4.110139576,41520740," Argentine Peso ",12404,37104359350,6097742642,25714462820,97809990815,4.24e+11,83176285797,97540934324,91443191682,3.4e+11,88838318615,84033773596,1.08e+11,1.68e+11,4.45e+11,30444202717,76720382664,5.15e+11,5.3e+11,0.764287095
"147","Argentina",2012,"leftist","leftist","yes","yes","Latin America and Caribbean",4.53693436,4.53693436,41952365," Argentine Peso ",13532,33616847632,3747096051,28226991950,94411933130,4.74e+11,96781719603,95947649517,92200553466,3.77e+11,83078818268,88475183165,1.14e+11,1.95e+11,4.88e+11,33334958800,83645075437,5.68e+11,5.81e+11,0.784824735
"148","Argentina",2013,"leftist","leftist","yes","yes","Latin America and Caribbean",5.459352665,5.459352665,42388269," Argentine Peso ",14159,37123518897,6232932792,29924656907,89649467131,5.08e+11,1.03e+11,1.06e+11,99906182876,4.05e+11,90260220885,92065201620,1.17e+11,2.08e+11,5.15e+11,34258993861,87942288707,6e+11,6.13e+11,0.837736427
"149","Argentina",2014,"leftist","leftist","yes","yes","Latin America and Caribbean",8.075275993,8.075275993,42824054," Argentine Peso ",12970,38064395029,7274839022,26288604650,81686287273,4.67e+11,96114295001,97889191837,90614352815,3.71e+11,79394477379,83769062238,1.11e+11,1.89e+11,4.76e+11,31311025130,79981974913,5.55e+11,5.67e+11,0.878100924
"150","Argentina",2015,"rightist","rightist","yes","yes","Latin America and Caribbean",9.233185525,9.233185525,43257065," Argentine Peso ",14630,33255632427,9711982995,29495525231,69041092707,5.42e+11,1.17e+11,1.1e+11,1e+11,4.25e+11,75973299013,91457498476,1.2e+11,2.24e+11,5.43e+11,34613600374,1.01e+11,6.33e+11,6.45e+11,0.850128597
"151","Argentina",2016,"rightist","rightist","yes","yes","Latin America and Caribbean",14.75817509,14.75817509,43668241," Argentine Peso ",12486,34926978992,18905168810,21371629444,69842603992,4.65e+11,98429978880,98478203613,79573034803,3.66e+11,75639253620,75200103763,1.02e+11,1.97e+11,4.71e+11,29832538803,86288758312,5.45e+11,5.58e+11,0.809245363
"152","Argentina",2017,"rightist","rightist","yes","yes","Latin America and Caribbean",16.56270693,16.56270693,44054616," Argentine Peso ",14237,33672207198,19633037337,27486652986,72860558232,5.43e+11,1.14e+11,1.17e+11,97588216672,4.3e+11,89910495973,82610788145,1.13e+11,2.3e+11,5.43e+11,36199754289,1.03e+11,6.27e+11,6.44e+11,0.847754811
"153","Argentina",2018,"rightist","rightist","yes","yes","Latin America and Caribbean",28.09499167,28.09499167,44413596," Argentine Peso ",11395,27415962028,7152431972,20800773054,75766599513,4.48e+11,82948294865,87192974491,80040542518,3.65e+11,85681310490,66133579490,98558442515,1.78e+11,4.36e+11,30204498798,80941811091,5.06e+11,5.25e+11,0.732300348
"154","Argentina",2019,"leftist","leftist","yes","yes","Latin America and Caribbean",48.14789167,48.14789167,44745520," Argentine Peso ",9722,27120476099,190361849,17096264347,80259483024,3.7e+11,73625384850,63626077096,63435715247,2.96e+11,65845625146,57921168821,87181816821,1.47e+11,3.73e+11,26570009285,68644312631,4.35e+11,4.48e+11,0.699696134
"155","Argentina",2020,"leftist","leftist","yes","yes","Latin America and Caribbean",70.53916667,70.53916667,45036032," Argentine Peso ",8425,26186778152,441055332,12408877553,64041625026,3.11e+11,65123303487,54479155213,54038099882,2.46e+11,52467914393,53094284002,73664308453,1.27e+11,3.2e+11,19952852580,61232789530,3.79e+11,3.86e+11,0.734111594
"158","Armenia",1993,"rightist","rightist","no","yes","Eastern Europe and Central Asia",3.649535532,9.105,3457349," Armenian Dram ",338,570830173,-29864074,45382487,414004738,1292191831,206524911,114110411,143974485,1085666920,702242786,256813502,289161454,123133477,1123790949,65649450,29633908,1168504858,1168728174,2.296644333
"160","Armenia",1995,"rightist","rightist","no","no","Eastern Europe and Central Asia",405.9083333,405.9083333,3322782," Armenian Dram ",411,523028564,30030252,83930935,368283962,1568735672,131289800,252007918,221977667,1437445873,836912511,250999194,285214554,212514132,1298881417,60356192,133837041,1365682570,1372097033,4.059311908
"173","Armenia",2008,"rightist","rightist","no","no","Eastern Europe and Central Asia",305.9694003,305.9694003,2983421," Armenian Dram ",4322,1899826937,114667275,2969761819,2099181171,9863473687,1089779720,5067043075,4952375800,8773693966,4959319157,1033690257,1579176696,2311372660,11020418943,856820423,1403460408,12894585673,12436664185,3.395579363
"174","Armenia",2009,"rightist","rightist","no","no","Eastern Europe and Central Asia",363.2832856,363.2832856,2964296," Armenian Dram ",3160,1460929077,-175397548,1618769030,1600850688,8359467955,1053611860,3187322699,3362720247,7305856095,3890011009,753620105,1182399670,2214606466,8308985498,673151704,1159129551,9366996527,9222356746,4.157049908
"175","Armenia",2010,"rightist","rightist","no","no","Eastern Europe and Central Asia",373.6604667,373.6604667,2946293," Armenian Dram ",3462,1574781324,-70442468,1614365641,2307480043,9087096198,1105741948,3235766876,3306209344,7981354250,4389477669,907097530,1453500672,2249148203,8831429180,669055827,1270577513,10201244601,9875377779,4.265646056
"176","Armenia",2011,"rightist","rightist","no","no","Eastern Europe and Central Asia",372.5008824,372.5008824,2928976," Armenian Dram ",3883,2062220432,114707398,1326540360,2882303395,10116337277,1197762589,2941347106,2826639708,8918574689,5023548587,1084145960,1756316895,2694937969,9887471687,679314323,1368141709,11372125087,10815777611,3.853946441
"177","Armenia",2012,"rightist","rightist","no","no","Eastern Europe and Central Asia",401.7639756,401.7639756,2914421," Armenian Dram ",3789,1902205141,114913489,1247208387,2926877150,10278418550,1158564053,2620949522,2506036034,9119854497,5139736824,1000845333,1707840030,2792398941,9710169743,689020213,1371497032,11042359617,10619320693,3.583766919
"178","Armenia",2013,"rightist","rightist","no","no","Eastern Europe and Central Asia",409.6257493,409.6257493,2901385," Armenian Dram ",4068,2050215597,104539327,1163413191,3153322764,10979506801,1327354057,2463681304,2359141977,9652152744,5471934330,1076844170,1807024098,2978598885,10108695821,661903946,1447540105,11804021375,11121464430,3.997244557
"179","Armenia",2014,"rightist","rightist","no","no","Eastern Europe and Central Asia",415.9197892,415.9197892,2889930," Armenian Dram ",4198,2098075453,149528591,1078988333,3315721290,11334720594,1403108761,2470857427,2321328836,9931611833,5481836304,1122222631,1854797536,3263097682,10536284913,737490035,1503835875,12131730759,11609513241,3.943378265
"180","Armenia",2015,"rightist","rightist","no","no","Eastern Europe and Central Asia",477.9183066,477.9183066,2878595," Armenian Dram ",3815,1817613990,12449617,992025192,3137020866,9606433436,1383711172,2187762816,2175313198,8222722264,4427830386,971558305,1721100633,3186968105,9618785547,621051749,1280025878,10981746520,10553337528,4.239225786
"181","Armenia",2016,"rightist","rightist","no","no","Eastern Europe and Central Asia",480.4881508,480.4881508,2865835," Armenian Dram ",3765,1728561669,69371326,818285320,3558717727,9465981612,1418893887,1899940089,1830568763,8047087725,4464568370,1084633199,1879113977,3423431145,9689591288,671680247,1168518930,10791287343,10546136240,4.090349217
"182","Armenia",2017,"rightist","rightist","no","no","Eastern Europe and Central Asia",482.7163938,482.7163938,2851923," Armenian Dram ",4185,1728457145,89149241,837764586,4405338884,10645440398,1420015994,2123558497,2034409257,9225424404,5646879068,1225498673,2137418603,3680663061,10555584531,735351243,1435929893,11934829588,11527458713,3.849730577
"183","Armenia",2018,"centrist","centrist","yes","no","Eastern Europe and Central Asia",482.9879466,482.9879466,2836557," Armenian Dram ",4469,1736924919,704973493,822701690,4907543380,11372552543,1431005069,2790546243,2085572750,9941547473,6612701461,1404248915,2261455607,4120860808,11375990309,798566098,1635481187,12676547610,12457940705,4.119886153
"184","Armenia",2019,"centrist","centrist","yes","no","Eastern Europe and Central Asia",480.4451288,480.4451288,2820602," Armenian Dram ",4892,1569706414,216945898,864708528,5631685781,13075066691,1711203946,2370918200,2153972302,11363862745,7458380126,1595022104,2536247382,4618100106,12321427246,887678268,1844986549,13798305786,13619290546,4.787705841
"185","Armenia",2020,"centrist","centrist","yes","no","Eastern Europe and Central Asia",489.0088586,489.0088586,2805608," Armenian Dram ",4565,1434808159,238916940,873331827,3762799932,11414821842,1892287601,2485842493,2246925553,9522534241,5021765673,1560606289,2516829866,4435611670,11555562237,783151252,1511829463,12807864129,12641698594,4.982543724
"186","Australia",1990,"leftist","leftist","yes","yes","Western Europe and North America",1.281056667,1.281056667,17048003," Australian Dollar ",18254,10282917487,-1129536294,21634484033,51965694986,2.44e+11,60406383272,78522677894,79652214188,1.84e+11,52395028063,40742147758,68004798122,1.32e+11,2.99e+11,27179906171,39127074785,3.11e+11,3.24e+11,2.07590586
"187","Australia",1991,"leftist","leftist","yes","yes","Western Europe and North America",1.283755833,1.283755833,17271086," Australian Dollar ",18355,10034618473,-1624919588,19293388475,54925553730,2.57e+11,64282473238,73678340962,75303260550,1.93e+11,54028965789,41472839786,69286540081,1.36e+11,3.03e+11,28907366211,39039355225,3.17e+11,3.3e+11,2.168042858
"188","Australia",1992,"leftist","leftist","yes","yes","Western Europe and North America",1.361648333,1.361648333,17462504," Australian Dollar ",18185,10613606793,379686875,18467323305,57221823060,2.52e+11,63213090996,77000057528,76620370654,1.88e+11,58266879970,41996159067,69037649222,1.37e+11,3.02e+11,27986668119,39512404696,3.18e+11,3.26e+11,2.16874608
"189","Australia",1993,"leftist","leftist","yes","yes","Western Europe and North America",1.47056,1.47056,17631511," Australian Dollar ",17601,10593243390,972418670,18394353172,57026574910,2.41e+11,59694266130,77014198673,76041780002,1.81e+11,58659286258,41899684474,66579398324,1.32e+11,2.94e+11,27356925253,39117751061,3.1e+11,3.17e+11,2.178029886
"190","Australia",1994,"leftist","leftist","yes","yes","Western Europe and North America",1.367750833,1.367750833,17805504," Australian Dollar ",19658,10912075238,3257903334,21710825741,64785922875,2.75e+11,67554702032,94235000161,90977096827,2.08e+11,71901253944,47543747308,74038339098,1.51e+11,3.33e+11,30920105453,44712822328,3.5e+11,3.63e+11,2.116598589
"191","Australia",1995,"leftist","leftist","yes","yes","Western Europe and North America",1.3490325,1.3490325,18002999," Australian Dollar ",21009,13250236744,2509205671,23175127360,74070120623,2.97e+11,72841832943,97198547848,94689342177,2.24e+11,75845467029,49932080954,78614859168,1.63e+11,3.6e+11,33263097813,49136696114,3.78e+11,3.92e+11,2.021312568
"192","Australia",1996,"rightist","rightist","yes","yes","Western Europe and North America",1.277863333,1.277863333,18211845," Australian Dollar ",23115,14069579689,3561413714,26063820075,83323464429,3.26e+11,79560933746,1.08e+11,1.05e+11,2.47e+11,82129283518,53557370506,83697526340,1.85e+11,4e+11,37158120717,54580171589,4.21e+11,4.36e+11,1.930440067
"193","Australia",1997,"rightist","rightist","yes","yes","Western Europe and North America",1.34738,1.34738,18410250," Australian Dollar ",23005,13246448663,2121895827,25772981638,85529694667,3.29e+11,79849782541,1.12e+11,1.1e+11,2.49e+11,89367513248,54499844142,85139307397,1.87e+11,4.02e+11,37762175481,53857115290,4.24e+11,4.37e+11,1.867334395
"194","Australia",1998,"rightist","rightist","yes","yes","Western Europe and North America",1.591828333,1.591828333,18601667," Australian Dollar ",20330,11905806426,3011003071,23388828569,71463736144,2.98e+11,72899192438,1.02e+11,99120612880,2.25e+11,80996171070,46623746070,72694396485,1.69e+11,3.59e+11,34185218884,48384614338,3.78e+11,3.9e+11,1.871121813
"195","Australia",1999,"rightist","rightist","yes","yes","Western Europe and North America",1.54995,1.54995,18800892," Australian Dollar ",22068,13298493500,1336172135,26928610600,82902029098,3.24e+11,78905125972,1.12e+11,1.11e+11,2.45e+11,92114584341,49395786961,78054130778,1.87e+11,3.93e+11,36074066905,52452659763,4.15e+11,4.27e+11,1.889235741
"196","Australia",2000,"rightist","rightist","yes","yes","Western Europe and North America",1.724826667,1.724826667,19017963," Australian Dollar ",20947,14342890493,779208732,21112846122,90853187180,3.14e+11,75721231892,95940654906,95161446174,2.38e+11,90500687992,45020175940,75826749741,1.8e+11,3.74e+11,34089222492,49086671511,3.98e+11,4.1e+11,1.829841913
"197","Australia",2001,"rightist","rightist","yes","yes","Western Europe and North America",1.9334425,1.9334425,19248143," Australian Dollar ",19764,15433094080,438595924,22291327516,81091628016,2.96e+11,71520616724,95491849383,95053253459,2.24e+11,81075077226,41249739778,70080180817,1.71e+11,3.58e+11,32141633382,47171301965,3.8e+11,3.91e+11,1.870093879
"198","Australia",2002,"rightist","rightist","yes","yes","Western Europe and North America",1.8405625,1.8405625,19475844," Australian Dollar ",21763,12596149275,-495500696,26576657951,83153927128,3.32e+11,80048898095,1.13e+11,1.14e+11,2.52e+11,92260925668,47359978268,78320078780,1.91e+11,3.98e+11,36009643791,53186457944,4.24e+11,4.36e+11,1.873964621
"199","Australia",2003,"rightist","rightist","yes","yes","Western Europe and North America",1.541914167,1.541914167,19698999," Australian Dollar ",27624,17154002844,2424259457,36862622595,96178505397,4.23e+11,1.02e+11,1.52e+11,1.49e+11,3.21e+11,1.11e+11,60934001406,97258980585,2.45e+11,5.11e+11,46421520437,68261257517,5.44e+11,5.6e+11,1.846289689
"200","Australia",2004,"rightist","rightist","yes","yes","Western Europe and North America",1.3597525,1.3597525,19925056," Australian Dollar ",32874,19637397247,3032904885,46057646520,1.24e+11,5.12e+11,1.25e+11,1.87e+11,1.84e+11,3.87e+11,1.42e+11,70272347357,1.21e+11,3e+11,6.25e+11,57097155549,81249345009,6.55e+11,6.8e+11,1.827410769
"201","Australia",2005,"rightist","rightist","yes","yes","Western Europe and North America",1.309473333,1.309473333,20171731," Australian Dollar ",36347,20842730665,-2171865534,51270230780,1.52e+11,5.67e+11,1.39e+11,2.1e+11,2.12e+11,4.28e+11,1.66e+11,75422689020,1.44e+11,3.37e+11,7.02e+11,61245233453,88272893428,7.33e+11,7.63e+11,1.80249268
"202","Australia",2006,"rightist","rightist","yes","yes","Western Europe and North America",1.327973441,1.327973441,20467030," Australian Dollar ",38257,18086205091,847908524,57536542275,1.66e+11,6.07e+11,1.48e+11,2.26e+11,2.25e+11,4.59e+11,1.79e+11,76094895363,1.53e+11,3.66e+11,7.56e+11,67623340393,94044802547,7.83e+11,8.2e+11,1.822330926
"203","Australia",2007,"leftist","leftist","yes","yes","Western Europe and North America",1.1950725,1.1950725,20830828," Australian Dollar ",45433,23114078853,3860853630,69690332595,1.99e+11,7.3e+11,1.78e+11,2.82e+11,2.78e+11,5.52e+11,2.24e+11,90751816312,1.83e+11,4.42e+11,9.12e+11,80179235988,1.14e+11,9.46e+11,9.87e+11,1.812273234
"204","Australia",2008,"leftist","leftist","yes","yes","Western Europe and North America",1.192178333,1.192178333,21247873," Australian Dollar ",48046,24339479412,-2522273653,76745229671,2.43e+11,7.65e+11,1.94e+11,2.9e+11,2.92e+11,5.71e+11,2.41e+11,89376729153,2.09e+11,4.78e+11,9.89e+11,82274603772,1.18e+11,1.02e+12,1.06e+12,1.796688089
"205","Australia",2009,"leftist","leftist","yes","yes","Western Europe and North America",1.28218881,1.28218881,21660892," Australian Dollar ",45132,22417915188,-2543307175,76263339089,2.01e+11,7.54e+11,1.91e+11,2.72e+11,2.75e+11,5.63e+11,2.11e+11,81257923311,1.8e+11,4.74e+11,9.47e+11,80073230395,1.14e+11,9.78e+11,1.02e+12,1.923938334
"206","Australia",2010,"leftist","leftist","yes","yes","Western Europe and North America",1.090159486,1.090159486,22019168," Australian Dollar ",56720,29816738198,5723015832,96709702861,2.79e+11,9.43e+11,2.42e+11,3.44e+11,3.39e+11,7.02e+11,2.65e+11,95836436140,2.48e+11,5.99e+11,1.22e+12,98507604934,1.43e+11,1.25e+12,1.3e+12,1.852928258
